cycle,chamber,state_code,district,seat_basis_cycle,status,source_rows,state_primary_candidate_rows,state_primary_source_ids,candidate_rows,primary_reported_rows,primary_numeric_rows,democratic_primary_rows,primary_type,candidate_policy_text_status
2018,Senate,MS,S,Senate Class 1,source_records_present,12,0,,12,10,8,6,requires_election_specific_verification,not_collected_for_nationwide_universe
2018,Senate,MT,S,Senate Class 1,source_records_present,13,0,,10,13,12,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2018,Senate,ND,S,Senate Class 1,source_records_present,13,0,,9,12,12,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2018,Senate,NE,S,Senate Class 1,source_records_present,11,0,,10,10,10,4,requires_election_specific_verification,not_collected_for_nationwide_universe
2018,Senate,NJ,S,Senate Class 1,source_records_present,10,0,,10,4,4,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2018,Senate,NM,S,Senate Class 1,source_records_present,4,0,,4,3,3,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2018,Senate,NV,S,Senate Class 1,source_records_present,16,0,,14,13,13,7,requires_election_specific_verification,not_collected_for_nationwide_universe
2018,Senate,NY,S,Senate Class 1,source_records_present,8,0,,7,7,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2018,Senate,OH,S,Senate Class 1,source_records_present,9,0,,9,8,8,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2018,Senate,PA,S,Senate Class 1,source_records_present,8,0,,5,5,5,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2018,Senate,RI,S,Senate Class 1,source_records_present,14,0,,13,4,4,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2018,Senate,TN,S,Senate Class 1,source_records_present,13,0,,13,7,7,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2018,Senate,TX,S,Senate Class 1,source_records_present,13,0,,13,9,8,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2018,Senate,UT,S,Senate Class 1,source_records_present,24,0,,24,6,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2018,Senate,VA,S,Senate Class 1,source_records_present,7,0,,5,5,4,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2018,Senate,VT,S,Senate Class 1,source_records_present,40,0,,36,28,28,11,requires_election_specific_verification,not_collected_for_nationwide_universe
2018,Senate,WA,S,Senate Class 1,source_records_present,29,0,,29,29,29,5,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2018,Senate,WI,S,Senate Class 1,source_records_present,14,0,,8,11,11,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2018,Senate,WV,S,Senate Class 1,source_records_present,9,0,,9,9,8,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2018,Senate,WY,S,Senate Class 1,source_records_present,11,0,,8,9,9,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2020,House,AK,00,2020,source_records_present,7,0,,6,6,6,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2020,House,AL,01,2020,source_records_present,9,0,,8,8,8,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2020,House,AL,02,2020,source_records_present,10,0,,9,9,9,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2020,House,AL,03,2020,source_records_present,3,0,,2,2,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2020,House,AL,04,2020,source_records_present,3,0,,2,2,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2020,House,AL,05,2020,source_records_present,3,0,,2,2,2,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2020,House,AL,06,2020,source_records_present,2,0,,1,1,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2020,House,AL,07,2020,source_records_present,2,0,,1,1,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2020,House,AR,01,2020,source_records_present,1,0,,1,1,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2020,House,AR,02,2020,source_records_present,2,0,,2,2,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2020,House,AR,03,2020,source_records_present,3,0,,3,2,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2020,House,AR,04,2020,source_records_present,3,0,,3,2,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2020,House,AS,00,2020,source_records_present,3,0,,3,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2020,House,AZ,01,2020,source_records_present,4,0,,4,4,4,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2020,House,AZ,02,2020,source_records_present,8,0,,8,6,6,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2020,House,AZ,03,2020,source_records_present,4,0,,4,3,3,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2020,House,AZ,04,2020,source_records_present,9,0,,9,4,4,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2020,House,AZ,05,2020,source_records_present,6,0,,6,5,5,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2020,House,AZ,06,2020,source_records_present,5,0,,5,5,5,4,requires_election_specific_verification,not_collected_for_nationwide_universe
2020,House,AZ,07,2020,source_records_present,4,0,,4,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2020,House,AZ,08,2020,source_records_present,6,0,,6,5,5,4,requires_election_specific_verification,not_collected_for_nationwide_universe
2020,House,AZ,09,2020,source_records_present,4,0,,4,4,4,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2020,House,CA,01,2020,source_records_present,6,0,,6,6,6,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,02,2020,source_records_present,5,0,,5,5,5,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,03,2020,source_records_present,3,0,,3,3,3,1,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,04,2020,source_records_present,6,0,,6,6,6,1,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,05,2020,source_records_present,4,0,,4,4,4,3,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,06,2020,source_records_present,4,0,,4,4,4,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,07,2020,source_records_present,5,0,,5,5,5,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,08,2020,source_records_present,10,0,,10,10,10,3,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,09,2020,source_records_present,4,0,,4,4,4,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,10,2020,source_records_present,6,0,,6,6,6,3,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,11,2020,source_records_present,3,0,,3,3,3,1,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,12,2020,source_records_present,6,0,,6,6,6,4,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,13,2020,source_records_present,2,0,,2,2,2,1,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,14,2020,source_records_present,4,0,,4,4,4,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,15,2020,source_records_present,7,0,,7,7,7,4,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,16,2020,source_records_present,4,0,,4,4,4,3,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,17,2020,source_records_present,4,0,,4,4,4,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,18,2020,source_records_present,5,0,,5,5,5,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,19,2020,source_records_present,5,0,,5,5,5,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,20,2020,source_records_present,3,0,,3,3,3,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,21,2020,source_records_present,4,0,,4,4,4,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,22,2020,source_records_present,5,0,,5,5,5,3,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,23,2020,source_records_present,2,0,,2,2,2,1,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,24,2020,source_records_present,3,0,,3,3,3,1,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,25,2020,source_records_present,12,0,,12,12,12,6,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,26,2020,source_records_present,4,0,,4,4,4,3,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,27,2020,source_records_present,4,0,,4,4,4,1,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,28,2020,source_records_present,8,0,,8,8,8,5,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,29,2020,source_records_present,4,0,,4,4,4,3,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,30,2020,source_records_present,5,0,,5,5,5,4,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,31,2020,source_records_present,3,0,,3,3,3,1,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,32,2020,source_records_present,4,0,,4,4,4,3,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,33,2020,source_records_present,6,0,,6,6,6,3,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,34,2020,source_records_present,5,0,,5,5,5,4,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,35,2020,source_records_present,2,0,,2,2,2,1,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,36,2020,source_records_present,5,0,,5,5,5,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,37,2020,source_records_present,3,0,,3,3,3,1,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,38,2020,source_records_present,2,0,,2,2,2,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,39,2020,source_records_present,3,0,,3,3,3,1,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,40,2020,source_records_present,6,0,,6,6,6,3,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,41,2020,source_records_present,4,0,,4,4,4,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,42,2020,source_records_present,3,0,,3,3,3,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,43,2020,source_records_present,3,0,,3,3,3,1,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,44,2020,source_records_present,4,0,,4,4,4,3,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,45,2020,source_records_present,7,0,,7,7,7,1,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,46,2020,source_records_present,5,0,,5,5,5,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,47,2020,source_records_present,6,0,,6,6,6,3,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,48,2020,source_records_present,6,0,,6,6,6,1,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,49,2020,source_records_present,2,0,,2,2,2,1,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,50,2020,source_records_present,10,0,,10,10,10,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,51,2020,source_records_present,2,0,,2,2,2,1,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,52,2020,source_records_present,4,0,,4,4,4,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2020,House,CA,53,2020,source_records_present,15,0,,15,15,15,11,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
