cycle,state_code,chamber,district,regular_primary_status,unresolved_ballot_categories,future_ballot_categories,minor_party_universe_status,special_election_status
2018,WI,House,01,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,WI,House,02,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,WI,House,03,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,WI,House,04,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,WI,House,05,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,WI,House,06,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,WI,House,07,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,WI,House,08,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,WV,House,01,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,WV,House,02,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,WV,House,03,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,WY,House,00,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,AZ,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,CA,Senate,S,unresolved,all-party,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,CT,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,DE,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,FL,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,HI,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,IN,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,MA,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,MD,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,ME,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,MI,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,MN,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,MO,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,MS,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,MT,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,ND,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,NE,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,NJ,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,NM,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,NV,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,NY,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,OH,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,PA,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,RI,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,TN,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,TX,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,UT,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,VA,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,VT,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,WA,Senate,S,unresolved,all-party,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,WI,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,WV,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2018,WY,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,AK,House,00,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,AL,House,01,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,AL,House,02,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,AL,House,03,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,AL,House,04,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,AL,House,05,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,AL,House,06,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,AL,House,07,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,AR,House,01,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,AR,House,02,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,AR,House,03,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,AR,House,04,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,AS,House,00,unresolved,all-party,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,AZ,House,01,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,AZ,House,02,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,AZ,House,03,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,AZ,House,04,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,AZ,House,05,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,AZ,House,06,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,AZ,House,07,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,AZ,House,08,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,AZ,House,09,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,CA,House,01,unresolved,all-party,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,CA,House,02,unresolved,all-party,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,CA,House,03,unresolved,all-party,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,CA,House,04,unresolved,all-party,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,CA,House,05,unresolved,all-party,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,CA,House,06,unresolved,all-party,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,CA,House,07,unresolved,all-party,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,CA,House,08,unresolved,all-party,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,CA,House,09,unresolved,all-party,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,CA,House,10,unresolved,all-party,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,CA,House,11,unresolved,all-party,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,CA,House,12,unresolved,all-party,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2020,CA,House,13,unresolved,all-party,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
