document_id,url,final_url,publication_date,retrieved_at,retrieved_at_precision,raw_path,sha256,bytes,status,notes,content_type,artifact_kind,title,evidence_status,archive_capture_date,content_encoding,source_id,metadata_document_id,race_id,candidate_name,capture_date,metadata_publication_date,publication_date_basis,rejected_publication_date,date_correction_basis,original_raw_path,source_updated_date,publisher_date_metadata,encoding,metadata_document_ids,copied_from_metadata_document_id,publication_date_precision,archive_date,identity_evidence,publication_date_text,historical_cycle_evidence,publication_month,publication_period_evidence,candidate_document_registration,updated_date,acquisition_url,publisher_record_path,publisher_parent_path,publisher_parent_item_index,publisher_timezone,publisher_record_sha256,publisher_parent_sha256,available_by_date,availability_evidence,discovery_source_id,unbounded_revision_notice,download_url,acquisition_mode,original_metadata_document_id,source_type,version_timing_basis
il08-2022-junaid-ahmed,https://news.wttw.com/elections/voters-guide/2022/Junaid-Ahmed,https://news.wttw.com/elections/voters-guide/2022/Junaid-Ahmed,,2026-09-23T22:06:13.482245+00:00,,data/raw/policy_illinois_2022/il08-2022-junaid-ahmed/d5a8642ab24a90e9a98c5a157b06e796ed61967269d4867174b1da14f896ecaf.html,ec413ade215d72612a289bee9bfe5317d64ac98709cf63bad54d5d03b339df47,53773,timing_unverified,"Candidate-authored WTTW 2022 primary-guide statement and answers. The historical election is printed in the retained body, but exact publication and pre-primary version remain unverified. Current retrieval is not backdated and accusations about other candidates are not independently verified.",text/html,,,,,,,81b3dc785c5e22add0b1db23-d5a8642ab24a,,,,,,,,,,,utf-8,['81b3dc785c5e22add0b1db23-d5a8642ab24a'],,,,,,"{'election_year': '2022', 'exact_quote': '2022 Voter Guide To The Primary Election', 'source_locator': 'paragraphs 51-52'}",,,,,,,,,,,,,,,,,,,,
il08-2022-raja-krishnamoorthi,https://news.wttw.com/elections/voters-guide/2022/Raja-Krishnamoorthi,https://news.wttw.com/elections/voters-guide/2022/Raja-Krishnamoorthi,,2026-09-23T22:06:13.483170+00:00,,data/raw/policy_illinois_2022/il08-2022-raja-krishnamoorthi/dffca4557b079be97f1c256ef04bd4ff7cb87ae80c3822a0a0da3f8263b0edc6.html,229d0d5e7deea753eed4f48be0b6afcdb2895531e44dafb79d7d836594c84bac,50651,timing_unverified,"Candidate-authored WTTW 2022 primary-guide statement and answers. The historical election is printed in the retained body, but exact publication and pre-primary version remain unverified. Current retrieval is not backdated and accusations about other candidates are not independently verified.",text/html,,,,,,,62fbd9c819f436c36973f48d-dffca4557b07,,,,,,,,,,,utf-8,['62fbd9c819f436c36973f48d-dffca4557b07'],,,,,,"{'election_year': '2022', 'exact_quote': '2022 Voter Guide To The Primary Election', 'source_locator': 'paragraphs 51-52'}",,,,,,,,,,,,,,,,,,,,
md05-2024-lwv,https://assets.nationbuilder.com/lwvmaryland/pages/525/attachments/original/1712663421/AACPrimaryVG2024_website_4-8-24comp.pdf?1712663421=,https://assets.nationbuilder.com/lwvmaryland/pages/525/attachments/original/1712663421/AACPrimaryVG2024_website_4-8-24comp.pdf?1712663421=,,2026-09-23T22:11:52.653903+00:00,,data/raw/policy_maryland_2024/md05-2024-lwv/b4fe14287eb29d30e858d6fe4a979ebfe9c844b72bbd4d8892378d53e24ad9d4.pdf,b4fe14287eb29d30e858d6fe4a979ebfe9c844b72bbd4d8892378d53e24ad9d4,669374,timing_unverified,"Candidate-submitted answers in the LWV Anne Arundel 2024 primary guide. The guide says responses are printed as submitted with a 500-character limit and a March15 submission deadline. That deadline is not asserted as the publication date; exact publication/version timing remains qualified. PDF page numbers differ from printed page numbers by two. Each quote is scoped to the named candidate's page, not a neighboring candidate.",application/pdf,,,,,,,,,,,,,,,,,,utf-8,"['2b5f61b37d51dadb43787f5e-b4fe14287eb2', 'c2615d00ecb228b181e525c1-b4fe14287eb2', '165b1ad5f4e2d4e1142cfb32-b4fe14287eb2']",,,,,,"{'election_year': '2024', 'exact_quote': 'VOTERS’ GUIDE 2024 PRESIDENTIAL PRIMARY ELECTION', 'source_locator': 'PDF page 1 / paragraph 1'}",,,,,,,,,,,,,,,,,,,,
ny16-2020-bowman,https://patch.com/new-york/bronxville/jamaal-bowman-candidate-ny-congressional-district-16,https://patch.com/new-york/bronxville/jamaal-bowman-candidate-ny-congressional-district-16,2020-06-18,2026-09-23T22:17:50.388359+00:00,,data/raw/policy_ny16_2020/ny16-2020-bowman/232bf08cddd9f673e840fe3547052fff970892668b0d237dc8077f27c811c8d9.html,5df1f3e767a042467ab2e47a79b1fa407d89ae9f3d64adbc8c67844bad621c49,305549,used,"Candidate's own answers in original Patch profiles published and last modified before the June23 primary. Reporter introductions, subscription prompts, endorsement lists and allegations about opponents are not adopted as independently verified findings.",text/html,,,,,,,8814f58cdfdf79c4b2c6b2dd-232bf08cddd9,,,,,,,,,2020-06-18,,utf-8,['8814f58cdfdf79c4b2c6b2dd-232bf08cddd9'],,,,,,,,,,,,,,,,,,,,,,,,,,
ny16-2020-engel,https://patch.com/new-york/newrochelle/eliot-engel-candidate-ny-congressional-district-16,https://patch.com/new-york/newrochelle/eliot-engel-candidate-ny-congressional-district-16,2020-06-09,2026-09-23T22:17:50.388958+00:00,,data/raw/policy_ny16_2020/ny16-2020-engel/490a59b18dce1e021e31621d80143005a5b5f748a7c49ccea02d72f03b9828d9.html,b7af4d07a742a97abf8a7092952c01b19325613ef84617d4adf2ff625c2b672a,341462,used,"Candidate's own answers in original Patch profiles published and last modified before the June23 primary. Reporter introductions, subscription prompts, endorsement lists and allegations about opponents are not adopted as independently verified findings.",text/html,,,,,,,dea6b7856c79af8efa3a6cd4-490a59b18dce,,,,,,,,,2020-06-09,,utf-8,['dea6b7856c79af8efa3a6cd4-490a59b18dce'],,,,,,,,,,,,,,,,,,,,,,,,,,
ny16-2020-fink,https://patch.com/new-york/pelham/2020-candidate-profile-chris-fink-16th-cd,https://patch.com/new-york/pelham/2020-candidate-profile-chris-fink-16th-cd,2020-06-16,2026-09-23T22:17:50.389049+00:00,,data/raw/policy_ny16_2020/ny16-2020-fink/e9ecfa3f7af530aa27ae7f6d4f68bdbbbbd0bd45ecfc1bb21dcfb27a63825678.html,fa567364d81e9a33bb31ce98a9db02b229f514684e49d866362300a5b6245365,305664,used,"Candidate's own answers in original Patch profiles published and last modified before the June23 primary. Reporter introductions, subscription prompts, endorsement lists and allegations about opponents are not adopted as independently verified findings.",text/html,,,,,,,3a1e30c5845425ddd41bbae3-e9ecfa3f7af5,,,,,,,,,2020-06-16,,utf-8,['3a1e30c5845425ddd41bbae3-e9ecfa3f7af5'],,,,,,,,,,,,,,,,,,,,,,,,,,
ny16-2020-ravelo,https://patch.com/new-york/newrochelle/sammy-ravelo-candidate-ny-congressional-district-16,https://patch.com/new-york/newrochelle/sammy-ravelo-candidate-ny-congressional-district-16,2020-06-02,2026-09-23T22:17:50.389133+00:00,,data/raw/policy_ny16_2020/ny16-2020-ravelo/a17579725aea99209d06528d65ba590e9a424d01ba3acaebb2c4a84dbf9f0d75.html,d6332910288fcb0b18a25c19484fa377709e4c8c4918ed89af015ea75f733915,337153,used,"Candidate's own answers in original Patch profiles published and last modified before the June23 primary. Reporter introductions, subscription prompts, endorsement lists and allegations about opponents are not adopted as independently verified findings.",text/html,,,,,,,f775cda6aa3e156470715d6a-a17579725aea,,,,,,,,,2020-06-02,,utf-8,['f775cda6aa3e156470715d6a-a17579725aea'],,,,,,,,,,,,,,,,,,,,,,,,,,
dc04-2020-george,https://www.petworthnews.org/blog/george-candidate-responses,https://www.petworthnews.org/blog/george-candidate-responses,2020-05-15,2026-08-19T23:41:17.415975+00:00,,data/raw/policy_local_followup/dc04-2020-george/7d5fd77858e52e99552a6ee445526afda0c680f99d251ca2286bd42d00f22da8.html,7ae9bb5934fddb601555ca18fc30afafa6383733fc32d21b422a7eb9bb72bacd,306376,used,"Candidate-authored questionnaire responses, read in full answer context. Original publication and revision dates precede the primary. Assertions about accomplishments, opponents or policy effects remain attributed statements, not independent factual findings.",text/html,,,,,,,0c0a59925ee9c767b74ecec0-7d5fd77858e5,,,,,,,,,2020-05-15,,utf-8,['0c0a59925ee9c767b74ecec0-7d5fd77858e5'],962aeff0cf0c913bfefa7511,,,,,,,,,,,,,,,,,,,,,,,,,
dc04-2020-todd,https://www.petworthnews.org/blog/todd-candidate-responses,https://www.petworthnews.org/blog/todd-candidate-responses,2020-05-15,2026-08-19T23:50:14.330373+00:00,,data/raw/policy_local_followup/dc04-2020-todd/642fce9393b295de4b2109235578ccfad7cf985ac757f7e10d19790a490dc84d.html,236b46ebf84817893a8145239cdf3ee3597fe6e90007901b4bf6e1f2f0bca1ab,304578,used,"Candidate-authored questionnaire responses, read in full answer context. Original publication and revision dates precede the primary. Assertions about accomplishments, opponents or policy effects remain attributed statements, not independent factual findings.",text/html,,,,,,,4b0e1acfcde11196014986f0-642fce9393b2,,,,,,,,,2020-05-15,,utf-8,['4b0e1acfcde11196014986f0-642fce9393b2'],afedfb1bc898210ce7edf9be,,,,,,,,,,,,,,,,,,,,,,,,,
dc04-2020-edwards,https://www.petworthnews.org/blog/edwards-candidate-responses,https://www.petworthnews.org/blog/edwards-candidate-responses,2020-05-15,2026-09-23T22:25:39.442542+00:00,,data/raw/policy_local_followup/dc04-2020-edwards/63cc69d92ade15f56f3ff5c6506a2a2b6e7569cc68980642499c86f1533464b6.html,194305b5992db033fcd51a799766061b5cd61129b0b533e8a4d7f7330ae7cabe,297299,used,"Candidate-authored questionnaire responses, read in full answer context. Original publication and revision dates precede the primary. Assertions about accomplishments, opponents or policy effects remain attributed statements, not independent factual findings.",text/html,,,,,,,a170cb39154e3cbef5a01443-63cc69d92ade,,,,,,,,,2020-05-15,,utf-8,['a170cb39154e3cbef5a01443-63cc69d92ade'],,,,,,,,,,,,,,,,,,,,,,,,,,
ny21-2022-alexis,https://jimowles.org/news/candidate-answers-to-joldc-david-alexis-for-ny-senate-district-21-2022,https://jimowles.org/news/candidate-answers-to-joldc-david-alexis-for-ny-senate-district-21-2022,2022-02-09,2026-09-23T08:11:17.145856+00:00,,data/raw/policy_local_followup/ny21-2022-alexis/5f01bc90ef142519d314b98cd63f79e5d3f5702861d716f26427507bb96449b3.html,5f01bc90ef142519d314b98cd63f79e5d3f5702861d716f26427507bb96449b3,38224,used,"Candidate-authored questionnaire responses, read in full answer context. Original publication and revision dates precede the primary. Assertions about accomplishments, opponents or policy effects remain attributed statements, not independent factual findings.",text/html,publisher_api_post_body,,,,,,25c13421eff85cac96464a1b-5f01bc90ef14,,,,,,,,,2022-02-25,,utf-8,['25c13421eff85cac96464a1b-5f01bc90ef14'],,,,,,,,,,,,data/raw/questionnaire_library/joldc/post-6203e73ca7e74927c9633597-2c343dc4de59df60fa92fcc1e10aa91eae5ecef733429061080eccc77392013b.json,data/raw/questionnaire_library/joldc/index-5cfd6675657f6f2738c46fb42807ce4d3c072bccabcd7b85bcb7a3c27ea9dad7.json.gz,8,,2c343dc4de59df60fa92fcc1e10aa91eae5ecef733429061080eccc77392013b,5cfd6675657f6f2738c46fb42807ce4d3c072bccabcd7b85bcb7a3c27ea9dad7,,,,,,,,,
ny21-2022-mays,https://jimowles.org/news/candidate-answers-to-joldc-kaegan-mays-williams-for-ny-senate-district-21-2022,https://jimowles.org/news/candidate-answers-to-joldc-kaegan-mays-williams-for-ny-senate-district-21-2022,2022-02-24,2026-09-23T08:11:15.115209+00:00,,data/raw/policy_local_followup/ny21-2022-mays/4aa6f7d7f30a53e1969c80991e51d6170cf1283abe22d837686b49e791f3df4c.html,4aa6f7d7f30a53e1969c80991e51d6170cf1283abe22d837686b49e791f3df4c,25849,used,"Candidate-authored questionnaire responses, read in full answer context. Original publication and revision dates precede the primary. Assertions about accomplishments, opponents or policy effects remain attributed statements, not independent factual findings.",text/html,publisher_api_post_body,,,,,,9a3c8645498897cb0717f96d-4aa6f7d7f30a,,,,,,,,,2022-02-25,,utf-8,['9a3c8645498897cb0717f96d-4aa6f7d7f30a'],,,,,,,,,,,,data/raw/questionnaire_library/joldc/post-62185ac4c91c6e7de204047d-94e97d451f74a754c00b240deaf925a2224786a010a4ce1da9c856acdc18a73a.json,data/raw/questionnaire_library/joldc/index-34ff81a7a91dfb0f21bfb3d45a2fdf6aeb599e509a95a4ed9021bba6c1e70d76.json.gz,15,,94e97d451f74a754c00b240deaf925a2224786a010a4ce1da9c856acdc18a73a,34ff81a7a91dfb0f21bfb3d45a2fdf6aeb599e509a95a4ed9021bba6c1e70d76,,,,,,,,,
ma20-sharp,https://www.progressivemass.com/wp-content/uploads/2021/03/2020_House_Catia-Sharp.pdf,https://www.progressivemass.com/wp-content/uploads/2021/03/2020_House_Catia-Sharp.pdf,,2026-09-23T22:42:27.660474+00:00,,data/raw/policy_questionnaire_round_2/ma20-sharp/cf71559b744c485d435b882b8173f3a691707c90317370e65ea40fb8a83cb19f.pdf,cf71559b744c485d435b882b8173f3a691707c90317370e65ea40fb8a83cb19f,1029886,timing_unverified,"The candidate dates this 2020 questionnaire May10,2020 on PDF page1. The retained publisher mirror uses a later upload path; the date written on the response is not misrepresented as a verified public-release date. Candidate answers have the CS prefix; publisher issue primers are not her words.",application/pdf,,,,,,,b95e747dfad27aaa8a4adbdb-cf71559b744c,,,,,,,,,,,utf-8,['b95e747dfad27aaa8a4adbdb-cf71559b744c'],,,,,,"{'election_year': '2020', 'exact_quote': '2020 LEGISLATIVE ENDORSEMENT QUESTIONNAIRE', 'source_locator': 'paragraph 1 / PDF page 1'}",,,,,,,,,,,,,,,,,,,,
ma20-uyterhoeven,https://www.progressivemass.com/wp-content/uploads/2021/03/2020_House_Erika-Uyterhoeven.pdf,https://www.progressivemass.com/wp-content/uploads/2021/03/2020_House_Erika-Uyterhoeven.pdf,,2026-09-23T22:42:27.661088+00:00,,data/raw/policy_questionnaire_round_2/ma20-uyterhoeven/2cff20425e1ec5a6aeab36f02d9119981a4fab8a7f23a14776fd02e8fa4436f3.pdf,2cff20425e1ec5a6aeab36f02d9119981a4fab8a7f23a14776fd02e8fa4436f3,1024322,timing_unverified,"The candidate dates this 2020 questionnaire May10,2020 on PDF page1. First public-release timing remains unverified in the later publisher mirror. Candidate answers use the EU prefix; publisher issue primers are not her words.",application/pdf,,,,,,,0e50f7659f0b753936789a07-2cff20425e1e,,,,,,,,,,,utf-8,['0e50f7659f0b753936789a07-2cff20425e1e'],,,,,,"{'election_year': '2020', 'exact_quote': '2020 LEGISLATIVE ENDORSEMENT QUESTIONNAIRE', 'source_locator': 'paragraph 1 / PDF page 1'}",,,,,,,,,,,,,,,,,,,,
ma20-barber,https://www.progressivemass.com/wp-content/uploads/2021/03/2020_House_Christine-Barber.pdf,https://www.progressivemass.com/wp-content/uploads/2021/03/2020_House_Christine-Barber.pdf,,2026-09-23T22:42:27.661308+00:00,,data/raw/policy_questionnaire_round_2/ma20-barber/4128f531c6a1a848a81eb39d1f7e24ac289c14d6a353b600e4f3b09dd949a370.pdf,4128f531c6a1a848a81eb39d1f7e24ac289c14d6a353b600e4f3b09dd949a370,1027919,timing_unverified,"The candidate dates this questionnaire May16,2020 on PDF page1. The response date is preserved as a document fact, not asserted as the first public-release day. Candidate answers use the CB prefix; publisher questions and primers are excluded.",application/pdf,,,,,,,2f8db49f0180016a6f2d1c81-4128f531c6a1,,,,,,,,,,,utf-8,['2f8db49f0180016a6f2d1c81-4128f531c6a1'],,,,,,"{'election_year': '2020', 'exact_quote': '2020 LEGISLATIVE ENDORSEMENT QUESTIONNAIRE', 'source_locator': 'paragraph 1 / PDF page 1'}",,,,,,,,,,,,,,,,,,,,
ma20-callahan,https://www.progressivemass.com/wp-content/uploads/2021/03/2020_House_Anna-Callahan.pdf,https://www.progressivemass.com/wp-content/uploads/2021/03/2020_House_Anna-Callahan.pdf,,2026-09-23T22:42:27.661459+00:00,,data/raw/policy_questionnaire_round_2/ma20-callahan/41c66c88eceb079653b17295d39bc30ec20ec5569b964195c4f5c0a2c9bda93c.pdf,41c66c88eceb079653b17295d39bc30ec20ec5569b964195c4f5c0a2c9bda93c,1041008,timing_unverified,"The candidate dates this questionnaire May16,2020 on PDF page1. First public-release timing remains unverified in the later publisher mirror. Candidate answers use the AC prefix; publisher questions and primers are excluded.",application/pdf,,,,,,,f6044b5840d66b271a8d9ac1-41c66c88eceb,,,,,,,,,,,utf-8,['f6044b5840d66b271a8d9ac1-41c66c88eceb'],,,,,,"{'election_year': '2020', 'exact_quote': '2020 LEGISLATIVE ENDORSEMENT QUESTIONNAIRE', 'source_locator': 'paragraph 1 / PDF page 1'}",,,,,,,,,,,,,,,,,,,,
pa20-saval,https://phila2ndward.org/candidates/nikil-saval-qna/,https://phila2ndward.org/candidates/nikil-saval-qna/,2020-04-22,2026-09-23T22:42:32.650588+00:00,,data/raw/policy_questionnaire_round_2/pa20-saval/174716f99dd61abb06af909da185fd01e324f5fd569bb2c5449eac5e029a3920.html,250d47f8bbd05f9a669c0f4a5986a6faefd52756f6ca193b2bedcca5edd4ff89,131260,timing_unverified,Publisher JSON-LD gives an original2020 publication timestamp and a2024 modification. Both are retained and verified against the same WebPage node. The current body is therefore timing-qualified rather than claimed to be an unchanged pre-primary version.,text/html,,,,,,,86a9a166dd324e24a34d081c-174716f99dd6,,,,,,,,,2024-01-16,"{'format': 'json_ld', 'node_id': 'https://phila2ndward.org/candidates/nikil-saval-qna/'}",utf-8,['86a9a166dd324e24a34d081c-174716f99dd6'],,,,,,,,,,,,,,,,,,,,,,,,,,
pa20-farnese,https://phila2ndward.org/candidates/larry-farnese-qna/,https://phila2ndward.org/candidates/larry-farnese-qna/,2020-04-22,2026-09-23T22:42:32.651194+00:00,,data/raw/policy_questionnaire_round_2/pa20-farnese/b7c0d615d4cfec1d2f0d2e7de1f6810092b5de1a7bf8b48e30f188c4990b4f18.html,e91ec1732103ead323e26bdbb7408244669ec17c78ef8a7138156a1c38f7b39f,139635,used,Publisher JSON-LD identifies this candidate response page and supplies original publication and revision timestamps before the June2020 primary. Candidate answers are distinct from the committee's questions; assertions about achievements are not independently audited.,text/html,,,,,,,89d25866c26e20129c027feb-b7c0d615d4cf,,,,,,,,,2020-04-26,"{'format': 'json_ld', 'node_id': 'https://phila2ndward.org/candidates/larry-farnese-qna/'}",utf-8,['89d25866c26e20129c027feb-b7c0d615d4cf'],,,,,,,,,,,,,,,,,,,,,,,,,,
md22-socol-questionnaire,https://mdcdsa.org/wp-content/uploads/2021/10/Max-Socol-DSA-Endorsement-Questionnaire.pdf,https://mdcdsa.org/wp-content/uploads/2021/10/Max-Socol-DSA-Endorsement-Questionnaire.pdf,,2026-08-19T23:29:51.494128+00:00,,data/raw/policy_maryland_2022/md22-socol-questionnaire/08e0d974550542c392dc84ce55bf63723e20d0e419db004d92a2b16256f91011.pdf,08e0d974550542c392dc84ce55bf63723e20d0e419db004d92a2b16256f91011,148519,used,"The original PDF has no standalone publication day. A retained chapter release dated2021-11-26 links this exact PDF and has no later-day revision; that supplies a verified availability bound, not an invented PDF publication date. Organizational prompts and allegations against the opponent are not treated as candidate policy commitments.",application/pdf,,,,,,,fad33b073bd5eda9c1e9b67f-08e0d9745505,,,,,,,,,,,utf-8,['fad33b073bd5eda9c1e9b67f-08e0d9745505'],,,,,,,,,,,,,,,,,,2021-11-26,"{'document_id': 'socol-release-2021', 'source_locator': 'Max Socol questionnaire link in the electoral endorsement briefing', 'publication_date_marker': '""datePublished"":""2021-11-26T01:30:17+00:00""'}",,,,,,,
socol-release-2021,https://mdcdsa.org/chapterupdate/21-11-26/,https://mdcdsa.org/chapterupdate/21-11-26/,2021-11-26,2026-09-23T23:25:11.926334+00:00,,data/raw/policy_maryland_2022/socol-release-2021/3f5bf813b8870d228ed57071f07f2f3f03258777b91ae16522d688449ac7a47d.html,a962fd251d57aa4782db9d9b1e24ded5dbe97f5cac82b1b114b34db7f969d56e,238699,identity_only,"Dated publisher release linking the exact candidate questionnaire. Used only as availability evidence, not as candidate policy speech.",text/html,,,,,,,,,,,,,,,,2021-11-26,,utf-8,,,,,,,,,,,,,,,,,,,,,,,,,,,
md22-forum,https://marylandmatters.org/2022/06/14/at-forum-waldstreichers-foe-throws-a-few-jabs-but-incumbent-ignores-him/,https://marylandmatters.org/2022/06/14/at-forum-waldstreichers-foe-throws-a-few-jabs-but-incumbent-ignores-him/,2022-06-14,2026-09-23T23:33:48.808629+00:00,,data/raw/policy_maryland_2022/md22-forum/412af718cf3139961b8121cfd16950971186138a6cca0f7d961ff33ee05a4422.html,9fac64e92d2b6d332c97d916f819eb5697844a2f31a0506ed28d8cc174759942,166990,used,"Actual candidate words, not an organization's characterization of another candidate. Statements about records and policy effects are attributed rather than independently verified.",text/html,,,,,,,,,,,,,,,,,,utf-8,"['ba4a8661bf386789c3a817e3-412af718cf31', 'd847fe9019305a4e5f1ddffb-412af718cf31']",,,,,,,,,,,,,,,,,,,,,,,,,,
