kind,record_id,year,candidate,race_ids,issue,source_url,detail
chapter_year,rec1mapPnTUtvmgy0-2018,2018,,,found_unverified,https://web.archive.org/web/20180802205647id_/https://www.bostondsa.org/electoral-questionnaire/ | https://web.archive.org/web/20180831160222id_/https://www.bostondsa.org/electoral-questions/general-values/ | https://web.archive.org/web/20180831160227id_/https://www.bostondsa.org/electoral-questions/criminal-punishment-system/ | https://web.archive.org/web/20180831160228id_/https://www.bostondsa.org/electoral-questions/immigration/ | https://web.archive.org/web/20180831160233id_/https://www.bostondsa.org/electoral-questions/housing/ | https://web.archive.org/web/20180831160236id_/https://www.bostondsa.org/electoral-questions/sex-work-gender-and-reproductive-rights/ | https://web.archive.org/web/20180831160237id_/https://www.bostondsa.org/electoral-questions/healthcare/ | https://web.archive.org/web/20180831160238id_/https://www.bostondsa.org/electoral-questions/the-environment-and-climate-change/ | https://web.archive.org/web/20180831160240id_/https://www.bostondsa.org/electoral-questions/labor-issues/ | https://web.archive.org/web/20180831160241id_/https://www.bostondsa.org/electoral-questions/foreign-affairs/ | https://web.archive.org/web/20180831160242id_/https://www.bostondsa.org/electoral-questions/education-social-services/ | https://web.archive.org/web/20180831160247id_/https://www.bostondsa.org/electoral-questions/revenue/ | https://web.archive.org/web/20180831170230id_/https://www.bostondsa.org/electoral-questions/accountability-and-the-electoral-system/ | https://web.archive.org/web/20180831210315id_/https://www.bostondsa.org/feed-items/on-endorsement/ | https://web.archive.org/web/20180831211221id_/https://www.bostondsa.org/feed-items/open-response-bdsa-endorsement-process/ | https://web.archive.org/web/20180831211347id_/https://www.bostondsa.org/feed-items/open-response-online-endorsement-votes-in-boston-dsa/,Boston: chapter_site_or_wayback
chapter_year,rec2hrfX1lQo6X4HY-2018,2018,,,found_unverified,https://siliconvalleydsa.org/2018/07/26/abolish-ice/ | https://siliconvalleydsa.org/2020/10/19/letter-of-condemnation/ | https://siliconvalleydsa.org/endorsements-2018/,Silicon Valley: verified_endorsement_not_exhaustive_census
chapter_year,rec3ZYuExL6nKgUE3-2018,2018,,,not_searched,,Worcester: additional_archive_review_needed
chapter_year,rec3o0vKx3GjoZ4BS-2018,2018,,,not_searched,,Northern Indiana: additional_archive_review_needed
chapter_year,rec4CR2I5yEhcirbO-2018,2018,,,not_searched,,Broome: additional_archive_review_needed
chapter_year,rec4bDzSh9Qmudvuz-2018,2018,,,found_unverified,https://twincitiesdsa.org/2018/07/endorsement-meeting-details/ | https://web.archive.org/web/20211020001040id_/https://twincitiesdsa.org/2018/07/endorsement-meeting-details/ | https://web.archive.org/web/20250924184724id_/https://twincitiesdsa.org/2018/10/tcdsa-little-red-letter-no-28/tcdsa-election-guide/,Twin Cities: chapter_site_or_wayback
chapter_year,rec4zDtZoXBGevsUj-2018,2018,,,not_searched,,West Georgia: official_social_account_pending
chapter_year,rec54AWSMvAF9JKrT-2018,2018,,,not_searched,,Columbia: additional_archive_review_needed
chapter_year,rec54EXFtdU3sY5ln-2018,2018,,,not_searched,,Birmingham: additional_archive_review_needed
chapter_year,rec55JL0GFcYlgECH-2018,2018,,,not_searched,,Columbus: website_or_archive_retry_needed
chapter_year,rec5aFxWovVQRZg1m-2018,2018,,,found_unverified,https://mdcdsa.org/statements/2026-endorsements/,Metro DC: verified_endorsement_not_exhaustive_census
chapter_year,rec5gUZbN8dpmS1SO-2018,2018,,,not_searched,,Rhode Island: url_index_searched_content_review_pending
chapter_year,rec5hJmR73tFnnrHr-2018,2018,,,found_unverified,https://www.ocdsa.org/2026-primary-election-voter-guide/,Orange County: chapter_site_or_wayback
chapter_year,rec5oCB3pkgeeCu3c-2018,2018,,,not_searched,,Kern County: additional_archive_review_needed
chapter_year,rec6LaSDWauZxCKEx-2018,2018,,,not_searched,,Southern Illinois: additional_archive_review_needed
chapter_year,rec6sYU5bjE8ZUFdT-2018,2018,,,not_searched,,Greater Lafayette: additional_archive_review_needed
chapter_year,rec7AQSLf28mV3Z9L-2018,2018,,,not_searched,,San Juan County: additional_archive_review_needed
chapter_year,rec7NHEEDIalwfwe3-2018,2018,,,not_searched,,Central Iowa: url_index_searched_content_review_pending
chapter_year,rec7sks6OHL9j2ndi-2018,2018,,,not_searched,,San Luis Obispo: additional_archive_review_needed
chapter_year,rec7vaxdzZPUTcJNx-2018,2018,,,not_searched,,Austin: additional_archive_review_needed
chapter_year,rec7wqm3T5lsvYHLN-2018,2018,,,not_searched,,Palm Beach & Treasure Coast: website_or_archive_retry_needed
chapter_year,rec80l0tuw3FTXClQ-2018,2018,,,not_searched,,Frederick: website_or_archive_retry_needed
chapter_year,rec9LalyLytHwNH8l-2018,2018,,,not_searched,,St. Cloud: url_index_searched_content_review_pending
chapter_year,rec9riR6XgalnXCFf-2018,2018,,,not_searched,,Philadelphia: additional_archive_review_needed
chapter_year,recAMEFt6zcivHblv-2018,2018,,,not_searched,,Whatcom County: url_index_searched_content_review_pending
chapter_year,recASnFYm5isBZEGa-2018,2018,,,not_searched,,Yolo County: official_social_account_pending
chapter_year,recAUaAhUpNG7vDdz-2018,2018,,,not_searched,,Catawba Valley: url_index_searched_content_review_pending
chapter_year,recAZ1yx859goSomI-2018,2018,,,not_searched,,South New Jersey: url_index_searched_content_review_pending
chapter_year,recAZzY3jqCBe7alk-2018,2018,,,not_searched,,Pasco-Hernando: url_index_searched_content_review_pending
chapter_year,recArsS1ZGvWe0FwT-2018,2018,,,not_searched,,Corpus Christi: additional_archive_review_needed
chapter_year,recBfwrqg9wJFtliS-2018,2018,,,not_searched,,Savannah: url_index_searched_content_review_pending
chapter_year,recBlZviC59yKt1hj-2018,2018,,,found_unverified,https://dsasf.org/dsa-sf-announces-endorsements-for-june-5-2018-election/ | https://dsasf.org/dsa-sf-endorsements-november-2018/ | https://dsasf.org/dsa-sf-makes-early-endorsements-june-2018-elections/ | https://dsasf.org/updates-on-our-priority-campaigns-%f0%9f%8c%b9/ | https://web.archive.org/web/20180220072543id_/https://dsasf.org/dsa-sf-makes-early-endorsements-june-2018-elections/ | https://web.archive.org/web/20181108110829id_/https://dsasf.org/dsa-sf-endorsements-november-2018/ | https://web.archive.org/web/20181114073139id_/https://dsasf.org/dsa-sf-announces-endorsements-for-june-5-2018-election/ | https://web.archive.org/web/20190824231248id_/https://dsasf.org/2018-3-special-electoral-agenda/ | https://web.archive.org/web/20200923164803id_/https://dsasf.org/2018-dsa-sf-steering-committee-stv-election-tally-animation/,San Francisco: verified_endorsement_not_exhaustive_census
chapter_year,recBruNtTZ2dP0LS1-2018,2018,,,not_searched,,West Sound: url_index_searched_content_review_pending
chapter_year,recBxjzQytuNKUJ8c-2018,2018,,,not_searched,,Charleston: url_index_searched_content_review_pending
chapter_year,recC4gGFQp68I9ZEO-2018,2018,,,not_searched,,Saginaw Bay: official_social_account_pending
chapter_year,recCKHvj3ZkcUIvZt-2018,2018,,,not_searched,,Charlottesville: additional_archive_review_needed
chapter_year,recCN9kXq7rgCbQnT-2018,2018,,,not_searched,,Asheville: url_index_searched_content_review_pending
chapter_year,recCSjawdtlnyHEUk-2018,2018,,,not_searched,,Lincoln: additional_archive_review_needed
chapter_year,recCTbOG5pJWNaJDI-2018,2018,,,not_searched,,Bloomington Indiana: additional_archive_review_needed
chapter_year,recCcEM7Z3Ch8IR0X-2018,2018,,,not_searched,,Tucson: url_index_searched_content_review_pending
chapter_year,recCpjebJwfi4ED9m-2018,2018,,,not_searched,,Central Oregon: url_index_searched_content_review_pending
chapter_year,recCqWfZhgS1Y8uxk-2018,2018,,,not_searched,,Humboldt: url_index_searched_content_review_pending
chapter_year,recCv4y32xEJoTNiO-2018,2018,,,not_searched,,Lawrence: additional_archive_review_needed
chapter_year,recCzuMVhZWc8o0Uc-2018,2018,,,not_searched,,Syracuse: url_index_searched_content_review_pending
chapter_year,recD9h4FSEzw49xz8-2018,2018,,,not_searched,,Shasta County: official_social_account_pending
chapter_year,recDXW5domMEJaGqg-2018,2018,,,not_searched,,Wheeling: official_social_account_pending
chapter_year,recDdctKgxkxTpMF7-2018,2018,,,not_searched,,Berkshires: url_index_searched_content_review_pending
chapter_year,recDqUY8FTOw7paGw-2018,2018,,,found_unverified,https://quadcitiesdsa.org/ | https://quadcitiesdsa.org/bylaws/,Quad Cities: chapter_site_or_wayback
chapter_year,recE70HfoWMXK7EHj-2018,2018,,,not_searched,,Southern Oregon: additional_archive_review_needed
chapter_year,recEYF0KJQVTKODyP-2018,2018,,,not_searched,,Bluegrass: url_index_searched_content_review_pending
chapter_year,recFRo3zrK63olOPh-2018,2018,,,not_searched,,Evansville Riverbend: official_social_account_pending
chapter_year,recFSAI0PS4bMYFeA-2018,2018,,,not_searched,,Ithaca: url_index_searched_content_review_pending
chapter_year,recFTpaCAViJxbIE5-2018,2018,,,not_searched,,Nine Tribes Area: additional_archive_review_needed
chapter_year,recFYJOYDeA0EYqnO-2018,2018,,,found_unverified,https://web.archive.org/web/20190717042415id_/https://www.abqdsa.org/2018/12/endorsement-of-new-mexico-open-primaries/ | https://web.archive.org/web/20190717044406id_/https://www.abqdsa.org/2018/08/endorsement-of-national-prison-strike-2018/,Albuquerque: chapter_site_or_wayback
chapter_year,recFbDlozToNgtm8d-2018,2018,,,not_searched,,Land of Lincoln: official_social_account_pending
chapter_year,recFlx4ORu1RH5pEV-2018,2018,,,not_searched,,Tampa: url_index_searched_content_review_pending
chapter_year,recFz45vphORHK1Dm-2018,2018,,,not_searched,,Central New Jersey: additional_archive_review_needed
chapter_year,recG0AfdLPXQ117AV-2018,2018,,,not_searched,,Omaha: additional_archive_review_needed
chapter_year,recGBEQ1Jzhgg5CCU-2018,2018,,,not_searched,,Fort Worth: official_social_account_pending
chapter_year,recGHdSb41i1tYtWk-2018,2018,,,not_searched,,Heart of Iowa: url_index_searched_content_review_pending
chapter_year,recGOEn6TMfwZniSY-2018,2018,,,not_searched,,Scioto Valley: additional_archive_review_needed
chapter_year,recGwgmQTIF0Hz0Ym-2018,2018,,,not_searched,,Arkansas Valley: official_social_account_pending
chapter_year,recHL0sCpfMTFSKVH-2018,2018,,,not_searched,,Richmond: url_index_searched_content_review_pending
chapter_year,recHL2g7b2xAFii3I-2018,2018,,,not_searched,,Oklahoma City: additional_archive_review_needed
chapter_year,recHa3LuQePOlurGF-2018,2018,,,not_searched,,River Region: url_index_searched_content_review_pending
chapter_year,recHocT4UDAoXZ3S5-2018,2018,,,not_searched,,Chippewa Valley: additional_archive_review_needed
chapter_year,recHpDq1gXwsb2MyJ-2018,2018,,,not_searched,,O'ahu: url_index_searched_content_review_pending
chapter_year,recHz4bv3iDXCqjP6-2018,2018,,,not_searched,,River Valley: website_or_archive_retry_needed
chapter_year,recI6qK6j0B29VyIL-2018,2018,,,not_searched,,Lakefront: url_index_searched_content_review_pending
chapter_year,recI72439exLqogyy-2018,2018,,,not_searched,,Broward County: website_or_archive_retry_needed
chapter_year,recIAykw966oo5dI0-2018,2018,,,not_searched,,Dayton-Miami Valley: additional_archive_review_needed
chapter_year,recIZudVm6B3o5tAN-2018,2018,,,not_searched,,Northwest Arkansas: additional_archive_review_needed
chapter_year,recIqxpKzSuMOBIYd-2018,2018,,,not_searched,,Tulsa: official_social_account_pending
chapter_year,recJ0MEIEPUDiMCfs-2018,2018,,,not_searched,,Orlando: url_index_searched_content_review_pending
chapter_year,recJ9hP2ah69IisXt-2018,2018,,,found_unverified,https://milwaukee.dsawi.org/milwaukee-dsa-statement-on-the-gops-lame-duck-coup/ | https://milwaukee.dsawi.org/milwaukee-dsa-supports-derek-beyer-for-mps-board-of-school-directors-district-8/ | https://milwaukee.dsawi.org/milwaukee-dsa-supports-rick-banks-for-state-assembly-district-16/,Milwaukee: verified_endorsement_not_exhaustive_census
chapter_year,recJJ2eQgDwgQVLAR-2018,2018,,,not_searched,,Phoenix: url_index_searched_content_review_pending
chapter_year,recJs8BRzkSV5yDbN-2018,2018,,,not_searched,,Twin Ports: url_index_searched_content_review_pending
chapter_year,recJuZsNGD41j4umw-2018,2018,,,not_searched,,Piedmont Triad: url_index_searched_content_review_pending
chapter_year,recJzf90kikpXO0DT-2018,2018,,,not_searched,,Long Island: additional_archive_review_needed
chapter_year,recK31k3aZJA2QE3p-2018,2018,,,found_unverified,https://portlanddsa.org/policies/ | https://portlanddsa.org/the-occupation/ | https://portlanddsa.org/watch-portland-dsa-denounces-the-citys-use-of-g4s-security-firm/,Portland: chapter_site_or_wayback
chapter_year,recKGSp2UlG6V0tOG-2018,2018,,,not_searched,,Palouse: additional_archive_review_needed
chapter_year,recKNkHw48qsmAbx9-2018,2018,,,not_searched,,Athens Area: url_index_searched_content_review_pending
chapter_year,recKUDCwfT4yxflU6-2018,2018,,,not_searched,,Leon County: additional_archive_review_needed
chapter_year,recLWOuFtRtCelnEh-2018,2018,,,not_searched,,Southeast Idaho: url_index_searched_content_review_pending
chapter_year,recLfgG6ydn0IPFpY-2018,2018,,,not_searched,,Greater Baltimore: additional_archive_review_needed
chapter_year,recLsbjhFWix57m4q-2018,2018,,,not_searched,,San Antonio: url_index_searched_content_review_pending
chapter_year,recLsm5463dxWKcks-2018,2018,,,not_searched,,Salt Lake: url_index_searched_content_review_pending
chapter_year,recLvs3LzaQQNjlIA-2018,2018,,,not_searched,,West Suburban Illinois: additional_archive_review_needed
chapter_year,recM9oJzvTBqHfg05-2018,2018,,,not_searched,,Long Beach: url_index_searched_content_review_pending
chapter_year,recMAZ4MvcNtzlkbp-2018,2018,,,not_searched,,Metro Cincinnati & Northern Kentucky: url_index_searched_content_review_pending
chapter_year,recN0F7EofeEi2sVK-2018,2018,,,not_searched,,Maine: url_index_searched_content_review_pending
chapter_year,recN0QSja5PaHFtet-2018,2018,,,not_searched,,Northwest Montana: additional_archive_review_needed
chapter_year,recNdPpnEmU5i1xZn-2018,2018,,,found_unverified,https://web.archive.org/web/20221209003232id_/https://atldsa.org/2018/11/19/a-peoples-inauguration-on-the-2018-georgia-election/,Atlanta: chapter_site_or_wayback
chapter_year,recO9nU4WGL5t7qbf-2018,2018,,,not_searched,,Northwest Ohio: additional_archive_review_needed
chapter_year,recOGcJgoHsY9bqcc-2018,2018,,,found_unverified,https://web.archive.org/web/20180914205121id_/http://dsasb.org:80/candidate-statements-for-sept-12-convention/,Santa Barbara: chapter_site_or_wayback
chapter_year,recPOWfJ8wPNcdSes-2018,2018,,,not_searched,,Owensboro: additional_archive_review_needed
chapter_year,recPS62K0hzPKiUYN-2018,2018,,,not_searched,,Bowling Green: additional_archive_review_needed
chapter_year,recQ0XbRWCvOpu5HM-2018,2018,,,not_searched,,Northern Colorado: additional_archive_review_needed
chapter_year,recQ3VOBLDmZQHLQw-2018,2018,,,not_searched,,Pinellas County: url_index_searched_content_review_pending
chapter_year,recQA9bwED4075itz-2018,2018,,,not_searched,,Central Mississippi: additional_archive_review_needed
chapter_year,recQCD4gvpqQv9PMU-2018,2018,,,found_unverified,https://web.archive.org/web/20181106171606id_/https://boisedsa.org/blog/dsa-special-election-updated/,Boise: chapter_site_or_wayback
chapter_year,recQQgAazXgKTRhfU-2018,2018,,,not_searched,,Emerald Coast: additional_archive_review_needed
chapter_year,recQfa3YHAw48GMoX-2018,2018,,,not_searched,,Salem: url_index_searched_content_review_pending
chapter_year,recQj7rjB9I8F1MDP-2018,2018,,,not_searched,,North New Jersey: url_index_searched_content_review_pending
chapter_year,recQpiidcsftIPsZ0-2018,2018,,,not_searched,,Big Island: official_social_account_pending
chapter_year,recQxboVdYCfhycxy-2018,2018,,,not_searched,,Tacoma & Pierce County: additional_archive_review_needed
chapter_year,recROx1PBZD5Vk7xh-2018,2018,,,found_unverified,https://dsasantacruz.org/articles/nov-2022-santa-cruz-voter-guide/ | https://web.archive.org/web/20190919130639id_/https://dsasantacruz.org/2018/10/08/november-2018-local-election-endorsements/,Santa Cruz: verified_endorsement_not_exhaustive_census
chapter_year,recRTJQYunAdrPlKS-2018,2018,,,not_searched,,Rochester: additional_archive_review_needed
chapter_year,recRnRBOtlahzPwKw-2018,2018,,,not_searched,,Walla Walla Valley: official_social_account_pending
chapter_year,recS5VGHYFMUxmiky-2018,2018,,,not_searched,,Southwest Michigan: additional_archive_review_needed
chapter_year,recSTEJSiMiuHtMlA-2018,2018,,,not_searched,,Cadillac: official_social_account_pending
chapter_year,recSleokYJqguQEBD-2018,2018,,,not_searched,,Pensacola: url_index_searched_content_review_pending
chapter_year,recStYD9pu2XW75YV-2018,2018,,,not_searched,,Upper Peninsula: official_social_account_pending
chapter_year,recT5KhYcENaxjjP8-2018,2018,,,not_searched,,Centre County: official_social_account_pending
chapter_year,recT7i50C14XuejrN-2018,2018,,,not_searched,,Mahoning Valley: url_index_searched_content_review_pending
chapter_year,recTJk4yuSlHV95UK-2018,2018,,,not_searched,,Fort Wayne: additional_archive_review_needed
chapter_year,recTQ7GGGPoQwoxga-2018,2018,,,not_searched,,Cedar Rapids: official_social_account_pending
chapter_year,recTt8anyI4k48Mj5-2018,2018,,,not_searched,,South Central PA: url_index_searched_content_review_pending
