statement_key,race_id,candidate_name,election_date,party,role,evidence_status,topic,subtopic,stance,quote,source_url,source_type,published_date,locator,direct_opponent_name,notes
e8991ca745fdb1cbc8a71298,race-8a99a689340f254d2852,Sara Nelson,2021-08-03,Nonpartisan,opponent,source_unavailable,,,unclear,,,,,Search log,,"Searched for Sara Nelson 2021 official campaign sites and issue pages, campaign releases, candidate questionnaires, debate/interview transcripts or video, and official campaign social posts; no accessible primary-period first-party exact policy quotation was verified."
eef643ba3a2c9f1fa505e054,race-8dbe7e847ee21df8fe5f,Maryam Khan,2026-08-11,Democratic,endorsed,source_unavailable,,,unclear,,,,,Search log,,"Searched for Maryam Khan 2026 official campaign sites and issue pages, campaign releases, candidate questionnaires, debate/interview transcripts or video, and official campaign social posts; no accessible primary-period first-party exact policy quotation was verified."
2cefb6f3e5c1097654430ee9,race-1746d4d5babab5e5d1cd,Jack Coatar,2022-09-13,Nonpartisan,opponent,source_unavailable,,,unclear,,,,,Search log,,"Searched for Jack Coatar 2022 official campaign sites and issue pages, campaign releases, candidate questionnaires, debate/interview transcripts or video, and official campaign social posts; no accessible primary-period first-party exact policy quotation was verified."
7384cfaa801c9686b410809f,race-3b2b88f146005f2e7e13,Dave Zeglen,2026-08-04,Democratic,endorsed,source_unavailable,,,unclear,,,,,Search log,,"Searched for Dave Zeglen 2026 official campaign sites and issue pages, campaign releases, candidate questionnaires, debate/interview transcripts or video, and official campaign social posts; no accessible primary-period first-party exact policy quotation was verified."
a16bd943a857856c8549b9a1,race-bd0a707d919d98a6334c,Shaun Laden,2022-08-09,Democratic-Farmer-Labor,opponent,source_unavailable,,,unclear,,,,,Search log,,"Searched for Shaun Laden 2022 official campaign sites and issue pages, campaign releases, candidate questionnaires, debate/interview transcripts or video, and official campaign social posts; no accessible primary-period first-party exact policy quotation was verified."
75e46ee982765820674cd7b1,race-070b37bae80f159ff674,Alex Brower,2021-02-16,Nonpartisan,endorsed,source_unavailable,,,unclear,,,,,Search log,,"Searched for Alex Brower 2021 official campaign sites and issue pages, campaign releases, candidate questionnaires, debate/interview transcripts or video, and official campaign social posts; no accessible primary-period first-party exact policy quotation was verified."
d47a1cfe08665c569a0fa4e1,race-b1998f438329c13186c3,Pete Holmes,2021-08-03,Nonpartisan,opponent,source_unavailable,,,unclear,,,,,Search log,,"Searched for Pete Holmes 2021 official campaign sites and issue pages, campaign releases, candidate questionnaires, debate/interview transcripts or video, and official campaign social posts; no accessible primary-period first-party exact policy quotation was verified."
ec1a96dd5b75066174fa2102,race-0b902d615156cfc70e34,Terry Lynch,2026-06-16,Democratic,opponent,verified,public_safety,police_reform,support,We need to close the active drug markets in the Ward. We need police doing foot patrols not car patrols.,https://wtop.com/dc-election/2026/06/get-to-know-ward-1-dc-council-candidate-terry-lynch/,candidate_questionnaire,,Question: Crime and public safety,,Candidate-submitted answer published verbatim by WTOP during the 2026 primary.
ec1a96dd5b75066174fa2102,race-0b902d615156cfc70e34,Terry Lynch,2026-06-16,Democratic,opponent,verified,public_safety,police_reform,mixed,"I support expanded youth activities – I helped bring lacrosse and ultimate frisbee to DC after schools. We need to dramatically increase afterschool art, academic and athletic activities while also holding youth accountable. I support curfews as large groups of youth often make mistakes and do what they otherwise would not do and parents as well must be held accountable when minors break the law.",https://wtop.com/dc-election/2026/06/get-to-know-ward-1-dc-council-candidate-terry-lynch/,candidate_questionnaire,,Question: Youth-involved crime and curfews,,Candidate-submitted answer published verbatim by WTOP during the 2026 primary.
ec1a96dd5b75066174fa2102,race-0b902d615156cfc70e34,Terry Lynch,2026-06-16,Democratic,opponent,verified,housing,rent_control,support,"I have committed to bringing 5,000 new units ito Ward 1. The many many vacant properties need a use it or lose it policy where the city pays market value for them and puts them back for housing and retail with an emphasis on affordable housing. Rent control loopholes need closing to preserve existing low and moderate income housing.",https://wtop.com/dc-election/2026/06/get-to-know-ward-1-dc-council-candidate-terry-lynch/,candidate_questionnaire,,Question: Housing affordability,,Candidate-submitted answer published verbatim by WTOP during the 2026 primary; spelling preserved.
ec1a96dd5b75066174fa2102,race-0b902d615156cfc70e34,Terry Lynch,2026-06-16,Democratic,opponent,verified,tax_budget,income_tax,support,"Public health, education and safety are priorities. I also believe the city is leaving money on the table- many properties are not taxed properly but are under taxed, professional athletes’ exorbitant earnings made here should be taxed and they are not. Tax loopholes need to be closed.",https://wtop.com/dc-election/2026/06/get-to-know-ward-1-dc-council-candidate-terry-lynch/,candidate_questionnaire,,Question: Budget priorities,,Candidate-submitted answer published verbatim by WTOP during the 2026 primary.
70cd82799f5d36174ecf3989,race-b481f0e166e141a2451a,Cole Harris,2018-06-05,Republican,opponent,source_unavailable,,,unclear,,,,,Search log,,"Searched for Cole Harris 2018 official campaign sites and issue pages, campaign releases, candidate questionnaires, debate/interview transcripts or video, and official campaign social posts; no accessible primary-period first-party exact policy quotation was verified."
210d3021d6532130cf13e162,race-b4f6fe7d9ee2bac1986f,Todd Litton,2018-03-06,Democratic,opponent,source_unavailable,,,unclear,,,,,Search log,,"Searched for Todd Litton 2018 official campaign sites and issue pages, campaign releases, candidate questionnaires, debate/interview transcripts or video, and official campaign social posts; no accessible primary-period first-party exact policy quotation was verified."
7998ae6caac9d15b48914d3a,race-bac785822c8a53b0ea8e,Ron Watson,2026-06-23,Democratic,opponent,source_unavailable,,,unclear,,,,,Search log,,"Searched for Ron Watson 2026 official campaign sites and issue pages, campaign releases, candidate questionnaires, debate/interview transcripts or video, and official campaign social posts; no accessible primary-period first-party exact policy quotation was verified."
9521e797a5d4422a82370604,race-a8714bfc41c3a8b6f98f,Pia Rahman,2026-06-23,Democratic,opponent,source_unavailable,,,unclear,,,,,Search log,,"Searched for Pia Rahman 2026 official campaign sites and issue pages, campaign releases, candidate questionnaires, debate/interview transcripts or video, and official campaign social posts; no accessible primary-period first-party exact policy quotation was verified."
0d053b08f7386ef589849792,race-fb0214cd885b74a0c037,Erik Dilan,2022-06-28,Democratic,opponent,source_unavailable,,,unclear,,,,,Search log,,"Searched for Erik Dilan 2022 official campaign sites and issue pages, campaign releases, candidate questionnaires, debate/interview transcripts or video, and official campaign social posts; no accessible primary-period first-party exact policy quotation was verified."
8af983a011cdfc23abf49c5c,race-049299a4595c67aafc85,Tim Denson,2026-05-19,Nonpartisan,endorsed,source_unavailable,,,unclear,,,,,Search log,,"Searched for Tim Denson 2026 official campaign sites and issue pages, campaign releases, candidate questionnaires, debate/interview transcripts or video, and official campaign social posts; no accessible primary-period first-party exact policy quotation was verified."
0ca81df0bff2fb621a50d1f3,race-d96bd5f1de26b3d3b7d6,Omar Fateh,2020-08-11,Democratic-Farmer-Labor,endorsed,source_unavailable,,,unclear,,,,,Search log,,"Searched for Omar Fateh 2020 official campaign sites and issue pages, campaign releases, candidate questionnaires, debate/interview transcripts or video, and official campaign social posts; no accessible primary-period first-party exact policy quotation was verified."
a1192c0519048fa29bd20613,race-92bef0369296358f5e9b,Todd Scott,2022-08-09,Democratic-Farmer-Labor,opponent,source_unavailable,,,unclear,,,,,Search log,,"Searched for Todd Scott 2022 official campaign sites and issue pages, campaign releases, candidate questionnaires, debate/interview transcripts or video, and official campaign social posts; no accessible primary-period first-party exact policy quotation was verified."
2c613a21311208a1548c4962,race-0237c4a27ae65d01b793,Lisa Gore,2024-06-04,Democratic,opponent,verified,education,public_schools,support,"Education is a cornerstone of our community’s future. I am deeply concerned about the recent cuts to DCPS, which threaten the quality of education for our children. I support reinstating the Council’s Education Committee to provide dedicated oversight and championing increased funding for tutoring, academic support, and essential services like school psychologists and counselors.",https://www.petworthnews.org/blog/lisa-gore-24,candidate_questionnaire,,Education answer,,Candidate-completed 2024 Petworth News questionnaire; answer reproduced as submitted.
2c613a21311208a1548c4962,race-0237c4a27ae65d01b793,Lisa Gore,2024-06-04,Democratic,opponent,verified,climate_energy,transit,mixed,"I support the development of bike lanes to promote sustainable transportation options, but it is crucial to consider the impact on parking and overall traffic safety. Community input is vital in designing solutions that work for everyone.",https://www.petworthnews.org/blog/lisa-gore-24,candidate_questionnaire,,Transportation answer,,Candidate-completed 2024 Petworth News questionnaire; answer reproduced as submitted.
