race_id,candidate_name,election_date,party,role,evidence_status
race-673de31aaecd5921c9f6,Sandré R Swanson,2024-03-05,Democratic,opponent,verified
race-67aab1345a0c0f830221,Fatima Iqbal-Zubair,2020-03-03,Democratic,endorsed,source_unavailable
race-67aab1345a0c0f830221,Mike A. Gipson,2020-03-03,Democratic,opponent,source_unavailable
race-686ed0f1771e83016f0c,Irma Marianela Corado,2019-06-11,Democratic,endorsed,verified
race-686ed0f1771e83016f0c,James Robert Walkinshaw,2019-06-11,Democratic,opponent,source_unavailable
race-686ed0f1771e83016f0c,James Robert Walkinshaw,2019-06-11,Democratic,opponent,verified
race-695f3443e4961cfa625f,Shannon Reid,2020-08-04,Democratic,unopposed,verified
race-69a3183706d3f7f24dc9,John Johnson Jr.,2024-09-10,Democratic,opponent,source_unavailable
race-69a3183706d3f7f24dc9,Shane Nicole Darby,2024-09-10,Democratic,endorsed,source_unavailable
race-6aab05ad42328552fc9e,Anthony Hardy Williams,2022-05-17,Democratic,opponent,source_unavailable
race-6b3e32b312459df68fc0,Aida Flores,2019-02-26,Nonpartisan,opponent,verified
race-6b3e32b312459df68fc0,Alexander “Alex” Acevedo,2019-02-26,Nonpartisan,opponent,verified
race-6b3e32b312459df68fc0,Byron Sigcho-Lopez,2019-02-26,Nonpartisan,endorsed,verified
race-6b3e32b312459df68fc0,Hilario Dominguez,2019-02-26,Nonpartisan,opponent,verified
race-6b3e32b312459df68fc0,Troy Antonio Hernandez,2019-02-26,Nonpartisan,opponent,verified
race-6bc6d62915559580d7fb,Layla Taha,2024-08-06,Democratic,endorsed,source_unavailable
race-6bc6d62915559580d7fb,Lekisha Maxwell,2024-08-06,Democratic,opponent,source_unavailable
race-6bc6d62915559580d7fb,Melandie Hines,2024-08-06,Democratic,opponent,source_unavailable
race-6bc6d62915559580d7fb,Peter Herzberg,2024-08-06,Democratic,opponent,source_unavailable
race-6bc6d62915559580d7fb,Salif Kourouma,2024-08-06,Democratic,opponent,source_unavailable
race-6c49c02991cbfb1d3722,Katie Valenzuela,2020-03-03,Nonpartisan,endorsed,verified
race-6c49c02991cbfb1d3722,Steve Hansen,2020-03-03,Nonpartisan,opponent,verified
race-6c5f503aa953fe3879af,Paul D Conrow,2023-06-27,Democratic,opponent,verified
race-6c98bb2fc5fe3ff2da6f,Andrew Englebrecht,2022-06-28,Democratic,endorsed,source_unavailable
race-6c98bb2fc5fe3ff2da6f,Sheri Boniecki-Cooling,2022-06-28,Democratic,opponent,source_unavailable
race-6ca0cac667cb09f82cd7,Destinee Ortiz,2022-06-28,Democratic,endorsed,source_unavailable
race-6ca0cac667cb09f82cd7,"Kevin ""Kollins"" Hedemark",2022-06-28,Democratic,opponent,source_unavailable
race-6ca0cac667cb09f82cd7,Margaret Tyson,2022-06-28,Democratic,opponent,source_unavailable
race-6d54288abb793fe9d3a8,Jill Krowinski,2022-08-09,Democratic,opponent,source_unavailable
race-6d54288abb793fe9d3a8,Kate Logan,2022-08-09,Democratic,endorsed,source_unavailable
race-6d54288abb793fe9d3a8,Ryan Addario,2022-08-09,Democratic,opponent,source_unavailable
race-6d7952e39ee3bae35dff,Paul Costa,2018-05-15,Democratic,opponent,source_unavailable
race-6d7952e39ee3bae35dff,Summer Lee,2018-05-15,Democratic,endorsed,source_unavailable
race-6d7952e39ee3bae35dff,Summer Lee,2018-05-15,Democratic,endorsed,verified
race-6e0142fbda7cbc420395,Eric Morrison,2024-09-10,Democratic,endorsed,source_unavailable
race-6e0142fbda7cbc420395,Margie Lopez Waite,2024-09-10,Democratic,opponent,source_unavailable
race-6eae8594188f3f85bd66,Anthony Novack,2020-08-04,Democratic,opponent,source_unavailable
race-6eae8594188f3f85bd66,Dusty Pierpoint,2020-08-04,Republican,opponent,source_unavailable
race-6eae8594188f3f85bd66,Glenda Breiler,2020-08-04,Democratic,opponent,source_unavailable
race-6eae8594188f3f85bd66,Jessica Bateman,2020-08-04,Democratic,opponent,source_unavailable
race-6eae8594188f3f85bd66,Mary Ellen Biggerstaff,2020-08-04,Democratic,endorsed,verified
race-70174b009240792ba021,Albert Corado,2022-06-07,Nonpartisan,opponent,source_unavailable
race-70174b009240792ba021,Albert Corado,2022-06-07,Nonpartisan,opponent,verified
race-70174b009240792ba021,Hugo Soto-Martinez,2022-06-07,Nonpartisan,endorsed,source_unavailable
race-70174b009240792ba021,Hugo Soto-Martinez,2022-06-07,Nonpartisan,endorsed,verified
race-70174b009240792ba021,Kate Pynoos,2022-06-07,Nonpartisan,opponent,source_unavailable
race-70174b009240792ba021,Kate Pynoos,2022-06-07,Nonpartisan,opponent,verified
race-70174b009240792ba021,Mitch O'Farrell,2022-06-07,Nonpartisan,opponent,source_unavailable
race-70174b009240792ba021,Mitch O'Farrell,2022-06-07,Nonpartisan,opponent,verified
race-70174b009240792ba021,Steve Johnson,2022-06-07,Nonpartisan,opponent,source_unavailable
race-70174b009240792ba021,Steve Johnson,2022-06-07,Nonpartisan,opponent,verified
race-707589896734489b0382,Andrew Yang,2020-03-10,Democratic,opponent,verified
race-707589896734489b0382,Bernie Sanders,2020-03-10,Democratic,endorsed,verified
race-707589896734489b0382,Cory Booker,2020-03-10,Democratic,opponent,verified
race-707589896734489b0382,Elizabeth Warren,2020-03-10,Democratic,opponent,verified
race-707589896734489b0382,Joe Biden,2020-03-10,Democratic,opponent,verified
race-707589896734489b0382,Joe Sestak,2020-03-10,Democratic,opponent,source_unavailable
race-707589896734489b0382,John Delaney,2020-03-10,Democratic,opponent,verified
race-707589896734489b0382,Julián Castro,2020-03-10,Democratic,opponent,verified
race-707589896734489b0382,Marianne Williamson,2020-03-10,Democratic,opponent,verified
race-707589896734489b0382,Michael Bennet,2020-03-10,Democratic,opponent,verified
race-707589896734489b0382,Pete Buttigieg,2020-03-10,Democratic,opponent,verified
race-707589896734489b0382,Tom Steyer,2020-03-10,Democratic,opponent,verified
race-707589896734489b0382,Tulsi Gabbard,2020-03-10,Democratic,opponent,verified
race-707589896734489b0382,Uncommitted,2020-03-10,Democratic ballot option,opponent,source_unavailable
race-70d6e7aea0a07570e2a8,Aisha Moe,2020-08-11,Democratic,opponent,verified
race-70d6e7aea0a07570e2a8,Amani Latimer Burris,2020-08-11,Democratic,opponent,source_unavailable
race-70d6e7aea0a07570e2a8,Amani Latimer Burris,2020-08-11,Democratic,opponent,verified
race-70d6e7aea0a07570e2a8,Brian Benford,2020-08-11,Democratic,opponent,verified
race-70d6e7aea0a07570e2a8,John Imes,2020-08-11,Democratic,opponent,verified
race-70d6e7aea0a07570e2a8,Kelda Helen Roys,2020-08-11,Democratic,opponent,source_unavailable
race-70d6e7aea0a07570e2a8,Kelda Helen Roys,2020-08-11,Democratic,opponent,verified
race-70d6e7aea0a07570e2a8,Nada Elmikashfi,2020-08-11,Democratic,endorsed,verified
race-70d6e7aea0a07570e2a8,William Henry Davis III,2020-08-11,Democratic,opponent,source_unavailable
race-70d6e7aea0a07570e2a8,William Henry Davis III,2020-08-11,Democratic,opponent,verified
race-71a7cdf5a6e739f65b82,Aida Flores,2023-02-28,Nonpartisan,opponent,verified
race-71a7cdf5a6e739f65b82,Byron Sigcho-Lopez,2023-02-28,Nonpartisan,endorsed,verified
race-71d7bee252db5f33e151,Francesca Hong,2024-08-13,Democratic,unopposed,verified
race-71eb1dc46eec69477a01,Gabriel Olawale Adelagunja,2020-09-15,Democratic,opponent,source_unavailable
race-71eb1dc46eec69477a01,John J. Viola,2020-09-15,Democratic,opponent,source_unavailable
race-71eb1dc46eec69477a01,Madinah Wilson-Anton,2020-09-15,Democratic,endorsed,verified
race-724ef5d41ff708f8ef45,Javier Mabrey,2022-06-28,Democratic,unopposed,verified
race-7280deaba4ff6d65102b,Fannie Ip,2026-06-23,Democratic,opponent,source_unavailable
race-7280deaba4ff6d65102b,Grauaven Olivares,2026-06-23,Democratic,opponent,source_unavailable
race-7280deaba4ff6d65102b,Illapa Sairitupac,2026-06-23,Democratic,endorsed,source_unavailable
race-7280deaba4ff6d65102b,Morton Minsley,2026-06-23,Democratic,opponent,source_unavailable
race-729c8dc2a2c48df272ec,Dan Aymar-Blair,2021-06-22,Democratic,endorsed,source_unavailable
race-729c8dc2a2c48df272ec,Paloma Wake,2021-06-22,Democratic,opponent,source_unavailable
race-72ad3b3ad8222d02404f,Joanna Paun,2026-06-02,Nonpartisan,endorsed,source_unavailable
race-72ad3b3ad8222d02404f,John E. King,2026-06-02,Nonpartisan,opponent,source_unavailable
race-72ad3b3ad8222d02404f,Shelina Moreda,2026-06-02,Nonpartisan,opponent,verified
race-72ad3b3ad8222d02404f,Sylvia Lemus,2026-06-02,Nonpartisan,opponent,verified
race-73071b15a1c4c8d1ee8f,Uncommitted,2020-03-03,Democratic,opponent,source_unavailable
race-739b00d07e247e111eb1,Cyndi Nguyen,2025-10-11,Democratic,opponent,source_unavailable
race-739b00d07e247e111eb1,Danyelle Christmas,2025-10-11,Democratic,endorsed,verified
race-739b00d07e247e111eb1,Gavin Richard,2025-10-11,No Party,opponent,verified
race-739b00d07e247e111eb1,Jason Hughes,2025-10-11,Democratic,opponent,verified
race-739b00d07e247e111eb1,Jonathan Anthony Roberts,2025-10-11,No Party,opponent,source_unavailable
race-739b00d07e247e111eb1,Kimberly Burbank,2025-10-11,Democratic,opponent,source_unavailable
race-739b00d07e247e111eb1,Nathaniel Jones,2025-10-11,No Party,opponent,source_unavailable
race-739b00d07e247e111eb1,"Richard Bell, Sr.",2025-10-11,Democratic,opponent,source_unavailable
race-739b00d07e247e111eb1,Willie Morgan,2025-10-11,Democratic,opponent,source_unavailable
race-73ab9dfc740e7a921829,Christopher Taylor,2026-08-04,Democratic,opponent,verified
race-73ab9dfc740e7a921829,Yousef Rabhi,2026-08-04,Democratic,endorsed,verified
race-740085b1e14034609354,Gabi Madden,2024-06-25,Democratic,opponent,source_unavailable
race-740085b1e14034609354,Sarahana Shrestha,2024-06-25,Democratic,endorsed,source_unavailable
race-74050d04f83c96e831f1,Chanelle Torrez,2026-05-19,Democratic,opponent,source_unavailable
race-74050d04f83c96e831f1,Jill C. Kirkham,2026-05-19,Democratic,opponent,source_unavailable
race-74050d04f83c96e831f1,Maxine Durand,2026-05-19,Democratic,endorsed,source_unavailable
race-74050d04f83c96e831f1,Terri Pickens,2026-05-19,Democratic,opponent,source_unavailable
race-769f83762ec3df2d24a4,Hanadi Nadeem,2026-06-09,Democratic,opponent,source_unavailable
race-769f83762ec3df2d24a4,Shaun Navarro,2026-06-09,Democratic,endorsed,verified
race-76c7cbb9d6b99bc5d802,Chris Espinosa,2026-06-02,Democratic,endorsed,source_unavailable
race-76c7cbb9d6b99bc5d802,Daniel Miller,2026-06-02,Republican,opponent,source_unavailable
race-76c7cbb9d6b99bc5d802,Jacqui Irwin,2026-06-02,Democratic,opponent,source_unavailable
race-76c7cbb9d6b99bc5d802,Liam Andres O’Neill Hernandez,2026-06-02,Democratic,opponent,source_unavailable
race-76c7cbb9d6b99bc5d802,Michael S. Koslow,2026-06-02,Republican,opponent,source_unavailable
race-76c7cbb9d6b99bc5d802,Sam Gallucci,2026-06-02,Republican,opponent,source_unavailable
race-76c7cbb9d6b99bc5d802,Sasan Samadzadeh,2026-06-02,Democratic,opponent,source_unavailable
race-76c7cbb9d6b99bc5d802,Sonia Devgan-Kacker,2026-06-02,Democratic,opponent,verified
race-76c7cbb9d6b99bc5d802,William “Bill” Scott,2026-06-02,Republican,opponent,source_unavailable
race-76f51d329af062247a1f,Andrea Suarez,2024-08-06,Democratic,opponent,source_unavailable
race-76f51d329af062247a1f,Andrea Suarez,2024-08-06,Democratic,opponent,verified
race-76f51d329af062247a1f,Daniel Carusello,2024-08-06,Democratic,opponent,verified
race-76f51d329af062247a1f,Shaun Scott,2024-08-06,Democratic,endorsed,source_unavailable
race-76f51d329af062247a1f,Shaun Scott,2024-08-06,Democratic,endorsed,verified
race-76f51d329af062247a1f,Stephanie Lloyd-Agnew,2024-08-06,Democratic,opponent,source_unavailable
race-76f51d329af062247a1f,Stephanie Lloyd-Agnew,2024-08-06,Democratic,opponent,verified
race-771aff796d89fe4ec1df,Aimee McCarron,2025-10-11,Democratic,opponent,source_unavailable
race-771aff796d89fe4ec1df,Aimee McCarron,2025-10-11,Democratic,opponent,verified
race-771aff796d89fe4ec1df,Alex Mossing,2025-10-11,Democratic,opponent,verified
race-771aff796d89fe4ec1df,Bridget Neal,2025-10-11,Republican,opponent,source_unavailable
race-771aff796d89fe4ec1df,Bridget Neal,2025-10-11,Republican,opponent,verified
race-771aff796d89fe4ec1df,Holly Friedman,2025-10-11,Democratic,opponent,verified
race-771aff796d89fe4ec1df,"Robert ""Bob"" Murrell",2025-10-11,No Party,endorsed,verified
race-773a75def2a0d13c9f49,Chivona R. Newsome,2020-06-23,Democratic,opponent,source_unavailable
race-773a75def2a0d13c9f49,Chivona R. Newsome,2020-06-23,Democratic,opponent,verified
race-773a75def2a0d13c9f49,Frangell Basora,2020-06-23,Democratic,opponent,source_unavailable
race-773a75def2a0d13c9f49,Frangell Basora,2020-06-23,Democratic,opponent,verified
race-773a75def2a0d13c9f49,Julio Pabon,2020-06-23,Democratic,opponent,source_unavailable
race-773a75def2a0d13c9f49,Mark Escoffery-Bey,2020-06-23,Democratic,opponent,source_unavailable
race-773a75def2a0d13c9f49,Marlene J. Tapper,2020-06-23,Democratic,opponent,source_unavailable
race-773a75def2a0d13c9f49,Melissa Mark-Viverito,2020-06-23,Democratic,opponent,source_unavailable
race-773a75def2a0d13c9f49,Melissa Mark-Viverito,2020-06-23,Democratic,opponent,verified
race-773a75def2a0d13c9f49,Michael A. Blake,2020-06-23,Democratic,opponent,source_unavailable
race-773a75def2a0d13c9f49,Ritchie Torres,2020-06-23,Democratic,opponent,source_unavailable
race-773a75def2a0d13c9f49,Ritchie Torres,2020-06-23,Democratic,opponent,verified
race-773a75def2a0d13c9f49,Ruben Diaz,2020-06-23,Democratic,opponent,verified
race-773a75def2a0d13c9f49,Samelys Lopez,2020-06-23,Democratic,endorsed,verified
race-773a75def2a0d13c9f49,Tomas Ramos,2020-06-23,Democratic,opponent,source_unavailable
race-773a75def2a0d13c9f49,Ydanis Rodriguez,2020-06-23,Democratic,opponent,source_unavailable
race-77a704658c0877fef129,Kevin Dahl,2025-08-05,Democratic,opponent,source_unavailable
race-77a704658c0877fef129,Sadie Shaw,2025-08-05,Democratic,endorsed,source_unavailable
race-785cd875182ba04e60a0,Lydia Marie Edwards,2017-09-26,Nonpartisan,endorsed,source_unavailable
race-785cd875182ba04e60a0,Margaret M Farmer,2017-09-26,Nonpartisan,opponent,source_unavailable
race-785cd875182ba04e60a0,Stephen Passacantilli,2017-09-26,Nonpartisan,opponent,source_unavailable
race-7862bcce7f0ad6b9d65a,Elana Lee Graham,2018-06-12,Nonpartisan,opponent,source_unavailable
race-7862bcce7f0ad6b9d65a,James Dean Leavitt,2018-06-12,Nonpartisan,endorsed,source_unavailable
race-7862bcce7f0ad6b9d65a,"Vincent ""Vinny"" Ginn",2018-06-12,Nonpartisan,opponent,source_unavailable
race-7887f598f39fd35231f5,Chris Gilmer-Hill,2026-08-04,Democratic,endorsed,verified
race-7887f598f39fd35231f5,Deanne Austin,2026-08-04,Democratic,opponent,source_unavailable
race-7887f598f39fd35231f5,Deanne Austin,2026-08-04,Democratic,opponent,verified
race-7887f598f39fd35231f5,Fedor Kinaya,2026-08-04,Democratic,opponent,source_unavailable
race-7887f598f39fd35231f5,Fedor Kinaya,2026-08-04,Democratic,opponent,verified
race-7887f598f39fd35231f5,Helena Scott,2026-08-04,Democratic,opponent,source_unavailable
race-7887f598f39fd35231f5,Helena Scott,2026-08-04,Democratic,opponent,verified
race-78a523131093325999f8,Bonnie Cullison,2018-06-26,Democratic,opponent,verified
race-78a523131093325999f8,Brian Crider,2018-06-26,Democratic,opponent,verified
race-78a523131093325999f8,Carl Ward,2018-06-26,Democratic,opponent,source_unavailable
race-78a523131093325999f8,Charlotte Crutchfield,2018-06-26,Democratic,opponent,verified
race-78a523131093325999f8,"Jade Wiles, Jr.",2018-06-26,Democratic,opponent,source_unavailable
race-78a523131093325999f8,Maricé Ivette Morales,2018-06-26,Democratic,opponent,verified
race-78a523131093325999f8,Marlin Jenkins,2018-06-26,Democratic,opponent,verified
race-78a523131093325999f8,Vaughn Stewart,2018-06-26,Democratic,endorsed,verified
race-7a17f4540c1495b69557,Ethan Weaver,2024-03-05,Nonpartisan,opponent,source_unavailable
race-7a17f4540c1495b69557,Levon Baronian,2024-03-05,Nonpartisan,opponent,source_unavailable
race-7a17f4540c1495b69557,Nithya Raman,2024-03-05,Nonpartisan,endorsed,source_unavailable
race-7a17f4540c1495b69557,Nithya Raman,2024-03-05,Nonpartisan,endorsed,verified
race-7ab35229d5841ad0bb44,Erin Martinson,2020-03-03,Democratic,opponent,source_unavailable
race-7ab35229d5841ad0bb44,José Garza,2020-03-03,Democratic,endorsed,verified
race-7ab35229d5841ad0bb44,Margaret Moore,2020-03-03,Democratic,opponent,source_unavailable
race-7abc41a08fe8e114fb4c,Elizabeth Fiedler,2022-05-17,Democratic,endorsed,source_unavailable
race-7abc41a08fe8e114fb4c,Michael Giangiordano,2022-05-17,Democratic,opponent,source_unavailable
race-7b205412dcd5835f97f9,Fran Watson,2018-03-06,Democratic,endorsed,verified
race-7b205412dcd5835f97f9,Rita Lucido,2018-03-06,Democratic,opponent,source_unavailable
race-7d1d86d506cf06be54a0,Christian Celeste Tate,2026-06-23,Democratic,endorsed,verified
race-7d1d86d506cf06be54a0,Erik Dilan,2026-06-23,Democratic,opponent,verified
race-7d7842f6876d4d0f9ce9,Derrick Crowe,2018-03-06,Democratic,endorsed,source_unavailable
race-7d7842f6876d4d0f9ce9,Elliott McFadden,2018-03-06,Democratic,opponent,source_unavailable
race-7d7842f6876d4d0f9ce9,Joseph Kopser,2018-03-06,Democratic,opponent,source_unavailable
race-7d7842f6876d4d0f9ce9,Mary Street Wilson,2018-03-06,Democratic,opponent,source_unavailable
race-7d93ab6b51ec87b8170e,Erik Martin Dilan,2022-06-28,Democratic,opponent,verified
race-7d93ab6b51ec87b8170e,Samy Nemir Olivares,2022-06-28,Democratic,endorsed,verified
race-7ded791ebe860d42de68,Brandon Todd,2020-06-02,Democratic,opponent,source_unavailable
race-7ded791ebe860d42de68,Brandon Todd,2020-06-02,Democratic,opponent,verified
race-7ded791ebe860d42de68,Janeese Lewis George,2020-06-02,Democratic,endorsed,source_unavailable
race-7ded791ebe860d42de68,Janeese Lewis George,2020-06-02,Democratic,endorsed,verified
race-7ded791ebe860d42de68,Marlena D. Edwards,2020-06-02,Democratic,opponent,source_unavailable
race-7e4150318d47dffcf2ff,Chan Tucker,2024-11-05,Democratic,opponent,source_unavailable
race-7e4150318d47dffcf2ff,Chan Tucker,2024-11-05,Democratic,opponent,verified
race-7e4150318d47dffcf2ff,Eric Jones,2024-11-05,Democratic,opponent,source_unavailable
race-7e4150318d47dffcf2ff,Eric Jones,2024-11-05,Democratic,opponent,verified
race-7e4150318d47dffcf2ff,Gabriela Biro,2024-11-05,Democratic,endorsed,source_unavailable
race-7e4150318d47dffcf2ff,Gabriela Biro,2024-11-05,Democratic,endorsed,verified
race-7ecc5bf058cba323d432,Christopher R. Wade,2025-03-04,Democratic,opponent,source_unavailable
race-7ecc5bf058cba323d432,Kayce Munyeneh,2025-03-04,Democratic,opponent,source_unavailable
race-7ecc5bf058cba323d432,Kendal Gray,2025-03-04,Democratic,opponent,source_unavailable
race-7ecc5bf058cba323d432,Kendal Gray,2025-03-04,Democratic,opponent,verified
race-7ecc5bf058cba323d432,Ryan Middleton,2025-03-04,Democratic,opponent,source_unavailable
race-7ecc5bf058cba323d432,Shayla D. Adams-Stafford,2025-03-04,Democratic,endorsed,source_unavailable
race-7ecc5bf058cba323d432,Shayla D. Adams-Stafford,2025-03-04,Democratic,endorsed,verified
race-7ecc5bf058cba323d432,Theresa Mitchell Dudley,2025-03-04,Democratic,opponent,source_unavailable
race-7ecc5bf058cba323d432,Theresa Mitchell Dudley,2025-03-04,Democratic,opponent,verified
race-7f202ea8e34ed7d7a624,Keron W. Alleyne,2022-06-28,Democratic,endorsed,source_unavailable
race-7f202ea8e34ed7d7a624,Nikki Lucas,2022-06-28,Democratic,opponent,verified
race-812b072a862c472a346d,Alana Mathews,2022-06-07,Nonpartisan,endorsed,verified
race-812b072a862c472a346d,Thien Ho,2022-06-07,Nonpartisan,opponent,verified
race-8136e9ee637d909073dd,Derek Beyer,2019-02-19,Nonpartisan,endorsed,source_unavailable
race-8136e9ee637d909073dd,Kathryn Gabor,2019-02-19,Nonpartisan,opponent,source_unavailable
race-8136e9ee637d909073dd,Megan O'Halloran,2019-02-19,Nonpartisan,opponent,source_unavailable
race-81e2713609390a44638a,Conrad Blackburn,2026-06-23,Democratic,endorsed,source_unavailable
race-81e2713609390a44638a,Jordan Wright,2026-06-23,Democratic,opponent,source_unavailable
race-821c6c804097fcedd897,Alex Lee,2020-03-03,Democratic,endorsed,source_unavailable
race-821c6c804097fcedd897,Anna E. Song,2020-03-03,Democratic,opponent,source_unavailable
